accel_stddev,gyro_stddev,bpm,activity,participant_id,participant_no,received_at,bpm_filled
0.207312,28.5888,153,BERJALAN,PSR_001,1,2026-05-02T10:47:18.493869,153.0
0.239313,39.1255,105,BERJALAN,PSR_001,1,2026-05-02T10:47:22.504989,105.0
0.17239,16.5794,0,BERJALAN,PSR_001,1,2026-05-02T10:47:24.512947,86.0
0.222748,71.5481,0,BERJALAN,PSR_001,1,2026-05-02T10:47:26.519446,86.0
0.307446,62.4854,32,BERJALAN,PSR_001,1,2026-05-02T10:47:28.527425,32.0
0.119057,80.8071,69,BERJALAN,PSR_001,1,2026-05-02T10:47:30.542463,69.0
0.175595,46.9095,85,BERJALAN,PSR_001,1,2026-05-02T10:47:32.552423,85.0
0.135074,60.7979,92,BERJALAN,PSR_001,1,2026-05-02T10:47:34.557963,92.0
0.149446,47.2386,87,BERJALAN,PSR_001,1,2026-05-02T10:47:36.563574,87.0
0.266185,59.1766,81,BERJALAN,PSR_001,1,2026-05-02T10:47:38.573399,81.0
0.175868,64.844,70,BERJALAN,PSR_001,1,2026-05-02T10:47:40.577665,70.0
0.021575,16.9954,60,BERJALAN,PSR_001,1,2026-05-02T10:47:42.592035,60.0
0.026646,12.5188,60,BERJALAN,PSR_001,1,2026-05-02T10:47:44.596546,60.0
0.183728,45.5527,61,BERJALAN,PSR_001,1,2026-05-02T10:47:46.609810,61.0
0.041641,45.925,61,BERJALAN,PSR_001,1,2026-05-02T10:47:48.604080,61.0
0.093932,14.0538,0,BERJALAN,PSR_001,1,2026-05-02T10:47:50.611056,86.0
0.11164,27.7948,37,BERJALAN,PSR_001,1,2026-05-02T10:47:54.629335,37.0
0.104418,45.6642,45,BERJALAN,PSR_001,1,2026-05-02T10:47:56.641082,45.0
0.174368,53.4272,59,BERJALAN,PSR_001,1,2026-05-02T10:47:58.655000,59.0
0.045764,31.5165,72,BERJALAN,PSR_001,1,2026-05-02T10:48:00.663108,72.0
0.141819,25.8924,75,BERJALAN,PSR_001,1,2026-05-02T10:48:02.677614,75.0
0.054267,26.4747,77,BERJALAN,PSR_001,1,2026-05-02T10:48:04.693551,77.0
0.068927,25.4586,83,BERJALAN,PSR_001,1,2026-05-02T10:48:06.703648,83.0
0.073369,37.5119,88,BERJALAN,PSR_001,1,2026-05-02T10:48:08.709331,88.0
0.148622,25.4835,94,BERJALAN,PSR_001,1,2026-05-02T10:48:10.719470,94.0
0.105746,31.1456,98,BERJALAN,PSR_001,1,2026-05-02T10:48:12.734687,98.0
0.09178,17.7453,98,BERJALAN,PSR_001,1,2026-05-02T10:48:14.747541,98.0
0.108111,21.1712,96,BERJALAN,PSR_001,1,2026-05-02T10:48:16.763684,96.0
0.078446,20.5376,91,BERJALAN,PSR_001,1,2026-05-02T10:48:18.763812,91.0
0.092826,15.1818,86,BERJALAN,PSR_001,1,2026-05-02T10:48:20.774685,86.0
0.085056,20.4365,91,BERJALAN,PSR_001,1,2026-05-02T10:48:22.783393,91.0
0.124368,16.8843,102,BERJALAN,PSR_001,1,2026-05-02T10:48:24.792111,102.0
0.121031,26.98,114,BERJALAN,PSR_001,1,2026-05-02T10:48:26.802082,114.0
0.136789,21.6454,108,BERJALAN,PSR_001,1,2026-05-02T10:48:28.806962,108.0
0.139645,27.0168,101,BERJALAN,PSR_001,1,2026-05-02T10:48:30.817862,101.0
0.097793,15.9234,91,BERJALAN,PSR_001,1,2026-05-02T10:48:32.841102,91.0
0.152207,18.6685,86,BERJALAN,PSR_001,1,2026-05-02T10:48:34.847597,86.0
0.161657,25.5186,84,BERJALAN,PSR_001,1,2026-05-02T10:48:36.844121,84.0
0.154422,17.4628,83,BERJALAN,PSR_001,1,2026-05-02T10:48:38.856000,83.0
0.143795,20.5061,82,BERJALAN,PSR_001,1,2026-05-02T10:48:40.876253,82.0
0.115662,19.2254,81,BERJALAN,PSR_001,1,2026-05-02T10:48:42.881056,81.0
0.143449,19.3446,80,BERJALAN,PSR_001,1,2026-05-02T10:48:44.894310,80.0
0.131511,16.0442,78,BERJALAN,PSR_001,1,2026-05-02T10:48:46.887200,78.0
0.1649,24.2303,76,BERJALAN,PSR_001,1,2026-05-02T10:48:48.892898,76.0
0.128083,20.0139,74,BERJALAN,PSR_001,1,2026-05-02T10:48:50.903156,74.0
0.116144,29.5593,72,BERJALAN,PSR_001,1,2026-05-02T10:48:52.909139,72.0
0.130611,20.8678,70,BERJALAN,PSR_001,1,2026-05-02T10:48:54.918902,70.0
0.120573,16.3489,70,BERJALAN,PSR_001,1,2026-05-02T10:48:56.923942,70.0
0.083214,24.5622,78,BERJALAN,PSR_001,1,2026-05-02T10:48:58.946038,78.0
0.129377,21.3072,88,BERJALAN,PSR_001,1,2026-05-02T10:49:00.937257,88.0
0.109146,14.7301,99,BERJALAN,PSR_001,1,2026-05-02T10:49:02.958290,99.0
0.13027,18.2133,104,BERJALAN,PSR_001,1,2026-05-02T10:49:04.961280,104.0
0.136478,23.0129,110,BERJALAN,PSR_001,1,2026-05-02T10:49:06.966414,110.0
0.099696,15.4095,107,BERJALAN,PSR_001,1,2026-05-02T10:49:08.973851,107.0
0.139079,16.8698,100,BERJALAN,PSR_001,1,2026-05-02T10:49:10.986596,100.0
0.134688,26.6747,89,BERJALAN,PSR_001,1,2026-05-02T10:49:12.995494,89.0
0.131533,20.4045,81,BERJALAN,PSR_001,1,2026-05-02T10:49:15.000940,81.0
0.14107,19.1413,80,BERJALAN,PSR_001,1,2026-05-02T10:49:17.013310,80.0
0.087582,20.0347,84,BERJALAN,PSR_001,1,2026-05-02T10:49:19.032850,84.0
0.151659,25.0536,87,BERJALAN,PSR_001,1,2026-05-02T10:49:21.026929,87.0
0.118809,19.4458,86,BERJALAN,PSR_001,1,2026-05-02T10:49:23.035354,86.0
0.139676,18.6042,81,BERJALAN,PSR_001,1,2026-05-02T10:49:25.045585,81.0
0.132703,20.4284,81,BERJALAN,PSR_001,1,2026-05-02T10:49:27.057487,81.0
0.117168,20.1383,84,BERJALAN,PSR_001,1,2026-05-02T10:49:29.053640,84.0
0.142847,22.9322,94,BERJALAN,PSR_001,1,2026-05-02T10:49:31.074693,94.0
0.110159,27.3322,97,BERJALAN,PSR_001,1,2026-05-02T10:49:33.090651,97.0
0.166206,25.9815,101,BERJALAN,PSR_001,1,2026-05-02T10:49:35.084799,101.0
0.144431,25.4426,108,BERJALAN,PSR_001,1,2026-05-02T10:49:37.094622,108.0
0.098802,27.9063,108,BERJALAN,PSR_001,1,2026-05-02T10:49:39.103648,108.0
0.160334,23.8406,104,BERJALAN,PSR_001,1,2026-05-02T10:49:41.113048,104.0
0.143848,25.6636,94,BERJALAN,PSR_001,1,2026-05-02T10:49:43.122831,94.0
0.129924,15.679,86,BERJALAN,PSR_001,1,2026-05-02T10:49:45.202386,86.0
0.161183,22.5,81,BERJALAN,PSR_001,1,2026-05-02T10:49:47.141907,81.0
0.099045,24.5273,79,BERJALAN,PSR_001,1,2026-05-02T10:49:49.139608,79.0
0.122953,30.6752,78,BERJALAN,PSR_001,1,2026-05-02T10:49:51.191906,78.0
0.142209,21.752,78,BERJALAN,PSR_001,1,2026-05-02T10:49:53.163659,78.0
0.152487,21.3325,81,BERJALAN,PSR_001,1,2026-05-02T10:49:55.173384,81.0
0.116591,16.8243,92,BERJALAN,PSR_001,1,2026-05-02T10:49:57.182898,92.0
0.135422,20.2235,98,BERJALAN,PSR_001,1,2026-05-02T10:49:59.204700,98.0
0.114574,24.78,99,BERJALAN,PSR_001,1,2026-05-02T10:50:01.199532,99.0
0.138127,21.2803,92,BERJALAN,PSR_001,1,2026-05-02T10:50:03.231811,92.0
0.149359,17.5655,84,BERJALAN,PSR_001,1,2026-05-02T10:50:05.238745,84.0
0.126705,24.7812,84,BERJALAN,PSR_001,1,2026-05-02T10:50:07.225417,84.0
0.106744,14.1747,92,BERJALAN,PSR_001,1,2026-05-02T10:50:09.260882,92.0
0.119037,17.9821,98,BERJALAN,PSR_001,1,2026-05-02T10:50:11.310173,98.0
0.145827,18.4415,95,BERJALAN,PSR_001,1,2026-05-02T10:50:13.251291,95.0
0.158086,19.6031,88,BERJALAN,PSR_001,1,2026-05-02T10:50:15.268376,88.0
0.138775,24.0073,82,BERJALAN,PSR_001,1,2026-05-02T10:50:17.351903,82.0
0.119116,17.9174,78,BERJALAN,PSR_001,1,2026-05-02T10:50:19.289397,78.0
0.103313,20.8862,83,BERJALAN,PSR_001,1,2026-05-02T10:50:21.296176,83.0
0.13755,18.7468,85,BERJALAN,PSR_001,1,2026-05-02T10:50:23.301324,85.0
0.139931,22.6287,84,BERJALAN,PSR_001,1,2026-05-02T10:50:25.367216,84.0
0.113363,20.2908,81,BERJALAN,PSR_001,1,2026-05-02T10:50:27.316201,81.0
0.125352,17.1278,77,BERJALAN,PSR_001,1,2026-05-02T10:50:29.327999,77.0
0.113389,18.4209,76,BERJALAN,PSR_001,1,2026-05-02T10:50:31.362306,76.0
0.137836,18.0575,76,BERJALAN,PSR_001,1,2026-05-02T10:50:33.366175,76.0
0.097197,17.566,76,BERJALAN,PSR_001,1,2026-05-02T10:50:35.345225,76.0
0.068272,11.5664,73,BERJALAN,PSR_001,1,2026-05-02T10:50:37.359171,73.0
0.128743,14.8278,71,BERJALAN,PSR_001,1,2026-05-02T10:50:39.363679,71.0
0.155221,18.8483,70,BERJALAN,PSR_001,1,2026-05-02T10:50:41.369849,70.0
0.14078,17.6986,70,BERJALAN,PSR_001,1,2026-05-02T10:50:43.381189,70.0
0.107247,9.1208,72,BERJALAN,PSR_001,1,2026-05-02T10:50:45.391529,72.0
0.120421,18.5065,72,BERJALAN,PSR_001,1,2026-05-02T10:50:47.397943,72.0
0.132947,19.6044,72,BERJALAN,PSR_001,1,2026-05-02T10:50:49.411519,72.0
0.084136,14.1121,76,BERJALAN,PSR_001,1,2026-05-02T10:50:51.453413,76.0
0.112706,17.6988,77,BERJALAN,PSR_001,1,2026-05-02T10:50:53.457728,77.0
0.099236,15.6496,83,BERJALAN,PSR_001,1,2026-05-02T10:50:55.432421,83.0
0.104708,13.0277,81,BERJALAN,PSR_001,1,2026-05-02T10:50:57.473004,81.0
0.122352,14.7881,77,BERJALAN,PSR_001,1,2026-05-02T10:50:59.456569,77.0
0.137806,16.7539,75,BERJALAN,PSR_001,1,2026-05-02T10:51:01.463139,75.0
0.133152,17.6911,71,BERJALAN,PSR_001,1,2026-05-02T10:51:03.466804,71.0
0.148382,19.5191,67,BERJALAN,PSR_001,1,2026-05-02T10:51:05.534180,67.0
0.148648,23.3798,66,BERJALAN,PSR_001,1,2026-05-02T10:51:07.483042,66.0
0.118734,16.6544,66,BERJALAN,PSR_001,1,2026-05-02T10:51:09.506333,66.0
0.111989,16.645,66,BERJALAN,PSR_001,1,2026-05-02T10:51:11.499396,66.0
0.119519,16.988,66,BERJALAN,PSR_001,1,2026-05-02T10:51:13.507938,66.0
0.100832,18.556,66,BERJALAN,PSR_001,1,2026-05-02T10:51:15.515384,66.0
0.137424,14.9366,66,BERJALAN,PSR_001,1,2026-05-02T10:51:17.524999,66.0
0.135068,21.5885,70,BERJALAN,PSR_001,1,2026-05-02T10:51:19.538375,70.0
0.107597,13.7265,77,BERJALAN,PSR_001,1,2026-05-02T10:51:21.546437,77.0
0.127099,15.6962,80,BERJALAN,PSR_001,1,2026-05-02T10:51:23.553185,80.0
0.094606,13.7033,82,BERJALAN,PSR_001,1,2026-05-02T10:51:25.563943,82.0
0.113728,13.7716,80,BERJALAN,PSR_001,1,2026-05-02T10:51:27.570222,80.0
0.108427,13.5931,76,BERJALAN,PSR_001,1,2026-05-02T10:51:29.575155,76.0
0.080775,8.4567,72,BERJALAN,PSR_001,1,2026-05-02T10:51:31.585694,72.0
0.113354,13.7296,71,BERJALAN,PSR_001,1,2026-05-02T10:51:33.591389,71.0
0.094263,13.1826,70,BERJALAN,PSR_001,1,2026-05-02T10:51:35.602229,70.0
0.085391,11.0383,69,BERJALAN,PSR_001,1,2026-05-02T10:51:37.611967,69.0
0.085724,12.1513,68,BERJALAN,PSR_001,1,2026-05-02T10:51:39.665627,68.0
0.089104,10.3426,68,BERJALAN,PSR_001,1,2026-05-02T10:51:41.629115,68.0
0.096118,13.0879,68,BERJALAN,PSR_001,1,2026-05-02T10:51:43.639046,68.0
0.079771,10.3477,68,BERJALAN,PSR_001,1,2026-05-02T10:51:45.655035,68.0
0.097875,9.6289,68,BERJALAN,PSR_001,1,2026-05-02T10:51:47.660566,68.0
0.102695,13.2241,68,BERJALAN,PSR_001,1,2026-05-02T10:51:49.670663,68.0
0.093703,12.4872,68,BERJALAN,PSR_001,1,2026-05-02T10:51:51.681149,68.0
0.085524,9.2105,68,BERJALAN,PSR_001,1,2026-05-02T10:51:53.688621,68.0
0.138781,15.5528,68,BERJALAN,PSR_001,1,2026-05-02T10:51:55.699485,68.0
0.140339,25.4311,69,BERJALAN,PSR_001,1,2026-05-02T10:51:57.796428,69.0
0.134953,17.9674,71,BERJALAN,PSR_001,1,2026-05-02T10:51:59.719131,71.0
0.118907,27.0515,73,BERJALAN,PSR_001,1,2026-05-02T10:52:01.725019,73.0
0.124455,18.1532,76,BERJALAN,PSR_001,1,2026-05-02T10:52:03.735151,76.0
0.27159,28.0405,83,BERJALAN,PSR_001,1,2026-05-02T10:52:05.747254,83.0
0.184971,30.8747,90,BERJALAN,PSR_001,1,2026-05-02T10:52:07.762543,90.0
0.199185,29.9872,94,BERJALAN,PSR_001,1,2026-05-02T10:52:09.779800,94.0
0.181456,25.8174,95,BERJALAN,PSR_001,1,2026-05-02T10:52:11.777438,95.0
0.20266,26.8748,99,BERJALAN,PSR_001,1,2026-05-02T10:52:13.789650,99.0
0.210881,41.0682,116,BERJALAN,PSR_001,1,2026-05-02T10:52:15.798785,116.0
0.152902,34.314,129,BERJALAN,PSR_001,1,2026-05-02T10:52:17.807206,129.0
0.18268,23.501,138,BERJALAN,PSR_001,1,2026-05-02T10:52:19.822064,138.0
0.208516,25.6274,134,BERJALAN,PSR_001,1,2026-05-02T10:52:21.827571,134.0
0.122187,29.981,113,BERJALAN,PSR_001,1,2026-05-02T10:52:23.838262,113.0
0.111514,29.6137,103,BERJALAN,PSR_001,1,2026-05-02T10:52:25.844317,103.0
0.126572,24.1317,108,BERJALAN,PSR_001,1,2026-05-02T10:52:27.859771,108.0
0.10232,21.9146,114,BERJALAN,PSR_001,1,2026-05-02T10:52:29.866688,114.0
0.114398,18.0495,114,BERJALAN,PSR_001,1,2026-05-02T10:52:31.871120,114.0
0.117972,26.1737,104,BERJALAN,PSR_001,1,2026-05-02T10:52:33.882270,104.0
0.079,23.4611,90,BERJALAN,PSR_001,1,2026-05-02T10:52:35.898570,90.0
0.126973,26.32,76,BERJALAN,PSR_001,1,2026-05-02T10:52:37.901507,76.0
0.119915,21.6167,76,BERJALAN,PSR_001,1,2026-05-02T10:52:39.910493,76.0
0.129968,19.1751,79,BERJALAN,PSR_001,1,2026-05-02T10:52:41.914298,79.0
0.111549,20.4741,82,BERJALAN,PSR_001,1,2026-05-02T10:52:43.925511,82.0
0.133809,21.0203,80,BERJALAN,PSR_001,1,2026-05-02T10:52:45.931062,80.0
0.115412,18.6539,75,BERJALAN,PSR_001,1,2026-05-02T10:52:47.940808,75.0
0.103878,15.6503,75,BERJALAN,PSR_001,1,2026-05-02T10:52:49.956716,75.0
0.095401,12.1228,76,BERJALAN,PSR_001,1,2026-05-02T10:52:51.962105,76.0
0.115626,18.6377,76,BERJALAN,PSR_001,1,2026-05-02T10:52:53.977367,76.0
0.059459,14.5965,76,BERJALAN,PSR_001,1,2026-05-02T10:52:55.978326,76.0
0.111501,13.1068,73,BERJALAN,PSR_001,1,2026-05-02T10:52:57.993088,73.0
0.114225,12.8109,70,BERJALAN,PSR_001,1,2026-05-02T10:52:59.997740,70.0
0.117746,11.0401,68,BERJALAN,PSR_001,1,2026-05-02T10:53:02.007155,68.0
0.116719,15.5008,67,BERJALAN,PSR_001,1,2026-05-02T10:53:04.009670,67.0
0.104493,10.8062,67,BERJALAN,PSR_001,1,2026-05-02T10:53:06.020494,67.0
0.106279,14.7157,67,BERJALAN,PSR_001,1,2026-05-02T10:53:08.026710,67.0
0.088827,11.6967,67,BERJALAN,PSR_001,1,2026-05-02T10:53:10.039205,67.0
0.049931,8.6349,67,BERJALAN,PSR_001,1,2026-05-02T10:53:12.039216,67.0
0.089955,9.6003,67,BERJALAN,PSR_001,1,2026-05-02T10:53:14.056427,67.0
0.082971,9.8776,67,BERJALAN,PSR_001,1,2026-05-02T10:53:16.065940,67.0
0.057516,9.3649,67,BERJALAN,PSR_001,1,2026-05-02T10:53:18.078842,67.0
0.077894,11.3477,67,BERJALAN,PSR_001,1,2026-05-02T10:53:20.075218,67.0
0.056264,9.7951,67,BERJALAN,PSR_001,1,2026-05-02T10:53:22.080331,67.0
0.072143,9.1853,67,BERJALAN,PSR_001,1,2026-05-02T10:53:24.091057,67.0
0.078043,9.031,67,BERJALAN,PSR_001,1,2026-05-02T10:53:26.100950,67.0
0.084554,8.4616,67,BERJALAN,PSR_001,1,2026-05-02T10:53:28.107187,67.0
0.110233,13.138,67,BERJALAN,PSR_001,1,2026-05-02T10:53:30.118875,67.0
0.092943,9.0158,67,BERJALAN,PSR_001,1,2026-05-02T10:53:32.129234,67.0
0.075168,9.1171,67,BERJALAN,PSR_001,1,2026-05-02T10:53:34.137011,67.0
0.088269,11.6736,67,BERJALAN,PSR_001,1,2026-05-02T10:53:36.139339,67.0
0.071575,10.4836,67,BERJALAN,PSR_001,1,2026-05-02T10:53:38.144554,67.0
0.124831,14.1829,67,BERJALAN,PSR_001,1,2026-05-02T10:53:40.160999,67.0
0.094394,12.8445,67,BERJALAN,PSR_001,1,2026-05-02T10:53:42.160540,67.0
0.118235,13.2118,67,BERJALAN,PSR_001,1,2026-05-02T10:53:44.166039,67.0
0.09079,12.4679,67,BERJALAN,PSR_001,1,2026-05-02T10:53:46.176658,67.0
0.11322,13.5959,67,BERJALAN,PSR_001,1,2026-05-02T10:53:48.180916,67.0
0.089976,12.8668,67,BERJALAN,PSR_001,1,2026-05-02T10:53:50.187257,67.0
0.066058,10.4237,68,BERJALAN,PSR_001,1,2026-05-02T10:53:52.192534,68.0
0.064438,9.3367,70,BERJALAN,PSR_001,1,2026-05-02T10:53:54.197893,70.0
0.05842,9.3695,73,BERJALAN,PSR_001,1,2026-05-02T10:53:56.209934,73.0
0.054119,9.7608,75,BERJALAN,PSR_001,1,2026-05-02T10:53:58.219353,75.0
0.038894,9.0046,75,BERJALAN,PSR_001,1,2026-05-02T10:54:00.224577,75.0
0.072069,13.9205,75,BERJALAN,PSR_001,1,2026-05-02T10:54:02.233611,75.0
0.131194,13.8335,75,BERJALAN,PSR_001,1,2026-05-02T10:54:04.245001,75.0
0.127997,11.6805,74,BERJALAN,PSR_001,1,2026-05-02T10:54:06.253881,74.0
0.1376,12.13,74,BERJALAN,PSR_001,1,2026-05-02T10:54:08.263889,74.0
0.126755,12.4049,73,BERJALAN,PSR_001,1,2026-05-02T10:54:10.271741,73.0
0.106143,12.7845,72,BERJALAN,PSR_001,1,2026-05-02T10:54:12.276837,72.0
0.127662,12.1523,72,BERJALAN,PSR_001,1,2026-05-02T10:54:14.281087,72.0
0.058496,14.5117,72,BERJALAN,PSR_001,1,2026-05-02T10:54:16.293149,72.0
0.248265,31.2391,75,BERJALAN,PSR_001,1,2026-05-02T10:54:18.301482,75.0
0.160089,29.0224,83,BERJALAN,PSR_001,1,2026-05-02T10:54:20.310995,83.0
0.173936,28.248,97,BERJALAN,PSR_001,1,2026-05-02T10:54:22.321204,97.0
0.159859,22.1104,103,BERJALAN,PSR_001,1,2026-05-02T10:54:24.330911,103.0
0.182835,33.743,100,BERJALAN,PSR_001,1,2026-05-02T10:54:26.337951,100.0
0.179609,38.5593,95,BERJALAN,PSR_001,1,2026-05-02T10:54:28.352988,95.0
0.206039,31.5544,88,BERJALAN,PSR_001,1,2026-05-02T10:54:30.361823,88.0
0.195146,34.7465,83,BERJALAN,PSR_001,1,2026-05-02T10:54:32.371775,83.0
0.162175,23.9178,81,BERJALAN,PSR_001,1,2026-05-02T10:54:34.376770,81.0
0.170495,39.9402,85,BERJALAN,PSR_001,1,2026-05-02T10:54:36.396887,85.0
0.208756,27.3088,90,BERJALAN,PSR_001,1,2026-05-02T10:54:38.407955,90.0
0.167641,28.493,90,BERJALAN,PSR_001,1,2026-05-02T10:54:40.414626,90.0
0.199592,36.5996,89,BERJALAN,PSR_001,1,2026-05-02T10:54:42.423156,89.0
0.19315,29.6157,100,BERJALAN,PSR_001,1,2026-05-02T10:54:44.432312,100.0
0.171641,32.4661,119,BERJALAN,PSR_001,1,2026-05-02T10:54:46.445143,119.0
0.181112,35.2234,121,BERJALAN,PSR_001,1,2026-05-02T10:54:48.448133,121.0
0.170727,26.5596,119,BERJALAN,PSR_001,1,2026-05-02T10:54:50.455632,119.0
0.155147,27.7466,120,BERJALAN,PSR_001,1,2026-05-02T10:54:52.464754,120.0
0.145539,22.335,120,BERJALAN,PSR_001,1,2026-05-02T10:54:54.472699,120.0
0.156777,28.8841,117,BERJALAN,PSR_001,1,2026-05-02T10:54:56.477050,117.0
0.152546,28.9696,108,BERJALAN,PSR_001,1,2026-05-02T10:54:58.500858,108.0
0.175526,32.9266,106,BERJALAN,PSR_001,1,2026-05-02T10:55:00.496657,106.0
0.1704,19.4755,109,BERJALAN,PSR_001,1,2026-05-02T10:55:02.503590,109.0
0.110726,28.0796,108,BERJALAN,PSR_001,1,2026-05-02T10:55:04.508842,108.0
0.142033,20.0643,99,BERJALAN,PSR_001,1,2026-05-02T10:55:06.519947,99.0
0.111217,20.7906,95,BERJALAN,PSR_001,1,2026-05-02T10:55:08.551471,95.0
0.100957,24.2004,106,BERJALAN,PSR_001,1,2026-05-02T10:55:10.534802,106.0
0.13311,15.2205,110,BERJALAN,PSR_001,1,2026-05-02T10:55:12.542727,110.0
0.162996,15.6792,107,BERJALAN,PSR_001,1,2026-05-02T10:55:14.549728,107.0
0.193289,22.3406,101,BERJALAN,PSR_001,1,2026-05-02T10:55:16.556987,101.0
0.107808,39.2435,98,BERJALAN,PSR_001,1,2026-05-02T10:55:18.561430,98.0
0.107035,18.017,97,BERJALAN,PSR_001,1,2026-05-02T10:55:20.567785,97.0
0.144471,31.7096,102,BERJALAN,PSR_001,1,2026-05-02T10:55:22.579567,102.0
0.138094,27.8467,97,BERJALAN,PSR_001,1,2026-05-02T10:55:24.582564,97.0
0.093478,23.103,94,BERJALAN,PSR_001,1,2026-05-02T10:55:26.598908,94.0
0.133559,21.4911,93,BERJALAN,PSR_001,1,2026-05-02T10:55:28.608098,93.0
0.130382,20.1668,92,BERJALAN,PSR_001,1,2026-05-02T10:55:30.620890,92.0
0.088308,16.6263,92,BERJALAN,PSR_001,1,2026-05-02T10:55:32.623674,92.0
0.119192,15.5833,94,BERJALAN,PSR_001,1,2026-05-02T10:55:34.633956,94.0
0.132438,25.2085,92,BERJALAN,PSR_001,1,2026-05-02T10:55:36.649986,92.0
0.137676,16.8235,96,BERJALAN,PSR_001,1,2026-05-02T10:55:38.664468,96.0
0.155131,22.3828,96,BERJALAN,PSR_001,1,2026-05-02T10:55:40.671553,96.0
0.111542,13.6829,93,BERJALAN,PSR_001,1,2026-05-02T10:55:42.682156,93.0
0.082342,6.595,91,BERJALAN,PSR_001,1,2026-05-02T10:55:44.692578,91.0
0.07493,9.3046,95,BERJALAN,PSR_001,1,2026-05-02T10:55:46.705695,95.0
0.140976,20.3884,102,BERJALAN,PSR_001,1,2026-05-02T10:55:48.716987,102.0
0.102747,18.6668,100,BERJALAN,PSR_001,1,2026-05-02T10:55:50.727960,100.0
0.11331,31.4734,94,BERJALAN,PSR_001,1,2026-05-02T10:55:52.738600,94.0
0.072077,13.436,91,BERJALAN,PSR_001,1,2026-05-02T10:55:54.748566,91.0
0.106177,21.267,89,BERJALAN,PSR_001,1,2026-05-02T10:55:56.760400,89.0
0.1014,24.6854,91,BERJALAN,PSR_001,1,2026-05-02T10:55:58.770683,91.0
0.093202,23.8958,91,BERJALAN,PSR_001,1,2026-05-02T10:56:00.782844,91.0
0.070883,23.3524,97,BERJALAN,PSR_001,1,2026-05-02T10:56:02.790345,97.0
0.079973,29.4057,108,BERJALAN,PSR_001,1,2026-05-02T10:56:04.806807,108.0
0.09147,24.9909,107,BERJALAN,PSR_001,1,2026-05-02T10:56:06.814990,107.0
0.10631,25.7607,102,BERJALAN,PSR_001,1,2026-05-02T10:56:08.823083,102.0
0.091478,23.8403,94,BERJALAN,PSR_001,1,2026-05-02T10:56:10.833450,94.0
0.070997,23.1796,85,BERJALAN,PSR_001,1,2026-05-02T10:56:12.843723,85.0
0.095829,20.4406,81,BERJALAN,PSR_001,1,2026-05-02T10:56:14.860137,81.0
0.067933,20.9138,83,BERJALAN,PSR_001,1,2026-05-02T10:56:16.853852,83.0
0.109664,27.0798,83,BERJALAN,PSR_001,1,2026-05-02T10:56:18.858984,83.0
0.110033,32.9121,84,BERJALAN,PSR_001,1,2026-05-02T10:56:20.870877,84.0
0.11443,34.637,89,BERJALAN,PSR_001,1,2026-05-02T10:56:22.874678,89.0
0.099844,26.8599,92,BERJALAN,PSR_001,1,2026-05-02T10:56:24.895410,92.0
0.129869,27.0272,99,BERJALAN,PSR_001,1,2026-05-02T10:56:26.902605,99.0
0.100117,27.0685,97,BERJALAN,PSR_001,1,2026-05-02T10:56:28.907337,97.0
0.036314,13.1318,93,BERJALAN,PSR_001,1,2026-05-02T10:56:30.915557,93.0
0.109861,27.5525,98,BERJALAN,PSR_001,1,2026-05-02T10:56:32.920942,98.0
0.076056,24.2631,104,BERJALAN,PSR_001,1,2026-05-02T10:56:34.930535,104.0
0.064348,24.6836,101,BERJALAN,PSR_001,1,2026-05-02T10:56:36.935503,101.0
0.110244,24.1342,96,BERJALAN,PSR_001,1,2026-05-02T10:56:38.940555,96.0
0.088998,25.5881,89,BERJALAN,PSR_001,1,2026-05-02T10:56:40.945501,89.0
0.065235,14.9316,90,BERJALAN,PSR_001,1,2026-05-02T10:56:42.956719,90.0
0.093932,22.9529,97,BERJALAN,PSR_001,1,2026-05-02T10:56:44.979180,97.0
0.058744,15.1145,99,BERJALAN,PSR_001,1,2026-05-02T10:56:46.984198,99.0
0.064973,24.7756,96,BERJALAN,PSR_001,1,2026-05-02T10:56:48.994098,96.0
0.063769,16.8865,90,BERJALAN,PSR_001,1,2026-05-02T10:56:51.009257,90.0
0.044183,13.8888,85,BERJALAN,PSR_001,1,2026-05-02T10:56:53.024604,85.0
0.054455,19.888,83,BERJALAN,PSR_001,1,2026-05-02T10:56:55.032198,83.0
0.068712,23.1746,81,BERJALAN,PSR_001,1,2026-05-02T10:56:57.038756,81.0
0.04883,21.9676,79,BERJALAN,PSR_001,1,2026-05-02T10:56:59.049709,79.0
0.076297,41.8718,85,BERJALAN,PSR_001,1,2026-05-02T10:57:01.058475,85.0
0.158237,35.1257,92,BERJALAN,PSR_001,1,2026-05-02T10:57:03.067091,92.0
0.042295,8.6824,100,BERJALAN,PSR_001,1,2026-05-02T10:57:05.079168,100.0
0.134816,12.3959,109,BERJALAN,PSR_001,1,2026-05-02T10:57:07.087907,109.0
0.020519,1.6658,108,BERJALAN,PSR_001,1,2026-05-02T10:57:09.094218,108.0
0.010193,1.8026,108,BERJALAN,PSR_001,1,2026-05-02T10:57:11.100308,108.0
0.008464,8.1654,0,BERJALAN,PSR_001,1,2026-05-02T10:57:13.104320,86.0
0.007597,1.2815,0,BERJALAN,PSR_001,1,2026-05-02T10:57:15.113828,86.0
0.055537,53.4257,80,BERLARI,PSR_001,1,2026-05-02T10:58:31.360910,80.0
